"id_mensagem","id_atendimento","conteudo_texto","data_hora_envio","remetente_tipo","tipo_analise"
3300,51,"BB.bv.santander negaram","2026-01-15 13:21:41","Cliente",NULL
3301,51,"Se vê aprova aí em algum carro q eu vou dividir essa contigo","2026-01-15 13:22:17","Cliente",NULL
3302,51,"deni_chess@hotmail.com","2026-01-15 13:24:09","Cliente",NULL
3303,51,"CEP 90010-350","2026-01-15 13:24:12","Cliente",NULL
3304,51,"Rua coronel genuino 310
Apartamento 803","2026-01-15 13:24:14","Cliente",NULL
3305,181,"Olá! Quero comprar o Chevrolet Onix com a Snick Motors!","2026-01-15 13:29:48","Cliente",NULL
3306,178,"Acho que hoje nós vamos aí","2026-01-15 13:44:32","Cliente",NULL
3307,181,"Qual local vcs são","2026-01-15 13:49:20","Cliente",NULL
3308,174,"É um ótimo carro porém antigo. Estou vendo até uma Duster 2015 entre outros até 2017 tipo prisma e Etios mas agradeço","2026-01-15 13:49:53","Cliente",NULL
3309,181,"Otimo","2026-01-15 13:56:31","Cliente",NULL
3310,174,"60000 mil","2026-01-15 13:57:02","Cliente",NULL
3311,181,"miriassoares01@gmail.com","2026-01-15 14:04:20","Cliente",NULL
3312,181,"Pode ser via whatsapp","2026-01-15 14:05:49","Cliente",NULL
3313,182,"Olá! Quero comprar o Mitsubishi Pajero com a Snick Motors.","2026-01-15 14:17:24","Cliente",NULL
3314,182,"Oi tudo bem","2026-01-15 14:18:22","Cliente",NULL
3315,182,"Ela é a diesel?","2026-01-15 14:18:34","Cliente",NULL
3316,182,"Estou procurando a diesel","2026-01-15 14:19:38","Cliente",NULL
3317,182,"Obg","2026-01-15 14:19:39","Cliente",NULL
3318,182,"Sim eu sei","2026-01-15 14:20:20","Cliente",NULL
3319,182,"É que no anúncio não dizia","2026-01-15 14:20:27","Cliente",NULL
3320,174,"Ok aguardo","2026-01-15 14:21:48","Cliente",NULL
3321,183,"Olá! Quero comprar o Chevrolet Onix com a Snick Motors!","2026-01-15 14:42:37","Cliente",NULL
3322,183,"Ou tudo bem","2026-01-15 15:01:43","Cliente",NULL
3323,183,"Seria en nome do meu filho pcd consegue financiar","2026-01-15 15:02:07","Cliente",NULL
3324,183,"Toda documentação atualizada","2026-01-15 15:02:26","Cliente",NULL
3325,183,"9 anos atrás mãe é titular","2026-01-15 15:02:50","Cliente",NULL
3326,183,"Sin  ja me enformei não qeria me individar muito","2026-01-15 15:11:32","Cliente",NULL
3327,183,"Qeria muito mas no meu nome acho q não dá","2026-01-15 15:15:25","Cliente",NULL
3328,183,"Sou CLT fasso app também tenho um celta 2015 completo falta 13 prestações","2026-01-15 15:16:30","Cliente",NULL
3329,183,"Ok obrigado","2026-01-15 15:44:56","Cliente",NULL
3330,184,"Desisti
Obrigado","2026-01-15 15:49:02","Cliente",NULL
3331,185,"Oi boa tarde! Tudo bem Júlia? Perdão não ter respondido antes","2026-01-15 16:29:20","Cliente",NULL
3332,185,"Agora está na reta final da juíza","2026-01-15 16:29:44","Cliente",NULL
3333,185,"Por isso não te retornei ainda","2026-01-15 16:29:51","Cliente",NULL
3334,185,"Não, teve recesso de final de ano 😟","2026-01-15 16:31:04","Cliente",NULL
3335,185,"Sim, cremos que no final de janeiro já esteja tudo concluído 🙏","2026-01-15 16:31:35","Cliente",NULL
3336,185,"Sim, te chamo sim","2026-01-15 16:32:03","Cliente",NULL
3337,185,"Vi que vocês postaram uma Kicks né","2026-01-15 16:32:09","Cliente",NULL
3338,185,"Conversei com meu cunhado e ele disse que vale mais a pena que o C4","2026-01-15 16:32:25","Cliente",NULL
3339,185,"Kicks, Pulse.. São duas ótimas opções","2026-01-15 16:32:37","Cliente",NULL
3340,185,"Sim, imaginei kkkk","2026-01-15 16:32:47","Cliente",NULL
3341,185,"Vou olhar aqui","2026-01-15 16:33:15","Cliente",NULL
3342,185,"Bah as duas tão lindas demais.. pena eu n conseguir negociar agora contigo 🥲","2026-01-15 16:34:42","Cliente",NULL
3343,186,"Olá! Quero comprar o Chevrolet Cruze com a Snick Motors.","2026-01-15 16:36:15","Cliente",NULL
3344,185,"Amém! 🙏 
Vou te procurar… e tomara Deus que um desses dois esteja, ou outros na mesma qualidade desses aí com pouca quilometragem 🥹","2026-01-15 16:38:08","Cliente",NULL
3345,185,"Te peço por favor que me chame também, vai que eu esqueça teu nome (minha cabeça tá assim) e as conversas vão ficando pra baixo kk 
Igual eu vejo quando tu posta status","2026-01-15 16:39:16","Cliente",NULL
3346,51,"51995451620","2026-01-15 16:40:42","Cliente",NULL
3347,185,"Muito obrigado 🙏","2026-01-15 16:44:17","Cliente",NULL
3348,186,"Por favor","2026-01-15 16:50:18","Cliente",NULL
3349,187,"Olá","2026-01-15 16:55:35","Cliente",NULL
3350,187,"A gente sempre acaba vendo em relação a FIPE","2026-01-15 16:55:48","Cliente",NULL
3351,187,"Falando em FIPE, vocês ficariam com 4k e ficaria 78/79 pra mim, certo?!","2026-01-15 16:56:19","Cliente",NULL
3352,188,"Olá! Quero comprar o Siena com a Snick Motors!","2026-01-15 17:11:27","Cliente",NULL
3353,187,"Entendo","2026-01-15 17:21:24","Cliente",NULL
3354,187,"Então vamos tentar falar sobre a FIPE e vemos como fica a procura","2026-01-15 17:21:41","Cliente",NULL
3355,187,"O que acha?","2026-01-15 17:21:42","Cliente",NULL
3356,187,"Aí vocês tiram o valor de vocês","2026-01-15 17:21:52","Cliente",NULL
3357,188,"Ok","2026-01-15 17:23:32","Cliente",NULL
3358,187,"Tá bom","2026-01-15 17:26:25","Cliente",NULL
3359,187,"Eu comprei ela com o valor da FIPE mesmo, acho justo tentar algo próximo a isso mesmo","2026-01-15 17:26:53","Cliente",NULL
3360,187,"Mas se eu puder bater no valor pelo menos um pouco da comissão de vocês, seria ótimo","2026-01-15 17:27:09","Cliente",NULL
3361,187,"Garantia de quê?","2026-01-15 17:46:34","Cliente",NULL
3362,187,"Mas o que se enquadra nisso?","2026-01-15 17:49:27","Cliente",NULL
3363,187,"Mas como eu vou garantir que foi mau uso?","2026-01-15 17:52:50","Cliente",NULL
3364,187,"Sei lá, o cara quebra o motor ou algo do tipo","2026-01-15 17:52:57","Cliente",NULL
3365,187,"Quase impossível de ele conseguir, porque o motor dela é automático e muito forte","2026-01-15 17:53:15","Cliente",NULL
3366,187,"Mas né…","2026-01-15 17:53:17","Cliente",NULL
3367,187,"Entendi","2026-01-15 17:54:14","Cliente",NULL
3368,5,"Sandro tá pedindo como ficou","2026-01-15 18:16:32","Cliente",NULL
3369,5,"Deu aí","2026-01-15 18:16:34","Cliente",NULL
3370,5,"Tá","2026-01-15 18:21:43","Cliente",NULL
3371,161,"Teste","2026-01-15 18:40:10","Cliente",NULL
3372,162,"Teste","2026-01-15 18:40:10","Cliente",NULL
3373,163,"Teste","2026-01-15 18:40:10","Cliente",NULL
3374,164,"Teste","2026-01-15 18:40:10","Cliente",NULL
3375,165,"Teste","2026-01-15 18:40:10","Cliente",NULL
3376,165,"Encerrando conversa, até a próxima!","2026-01-15 18:45:19","Cliente",NULL
3377,165,"Encerrando conversa, até a próxima!","2026-01-15 18:54:06","Cliente",NULL
3378,165,"Encerrando conversa, até a próxima!","2026-01-15 18:59:03","Cliente",NULL
3379,165,"Encerrando conversa, até a próxima!","2026-01-15 19:00:43","Cliente",NULL
3380,164,"Encerrando conversa, até a próxima!","2026-01-15 19:03:13","Cliente",NULL
3381,163,"Encerrando conversa, até a próxima!","2026-01-15 19:07:08","Cliente",NULL
3382,162,"Encerrando conversa, até a próxima!","2026-01-15 19:18:28","Cliente",NULL
3383,161,"Encerrando conversa, até a próxima!","2026-01-15 19:22:39","Cliente",NULL
3384,189,"Boa noite","2026-01-15 19:28:22","Cliente",NULL
3385,189,"Boa noite","2026-01-15 19:32:47","Cliente",NULL
3386,189,"Quais carros tem disponivel","2026-01-15 19:33:12","Cliente",NULL
3387,189,"Esquece, não quero mais, tchau!","2026-01-15 19:33:38","Cliente",NULL
3388,190,"Sim kkk","2026-01-15 19:34:08","Cliente",NULL
3389,191,"Olá! Quero comprar o Onix com a Snick Motors.","2026-01-15 19:43:34","Cliente",NULL
3390,190,"me manda uma msg ai, quero testar uma coisa","2026-01-15 19:44:16","Cliente",NULL
3391,190,"manda algumas na real","2026-01-15 19:44:20","Cliente",NULL
3392,192,"Olá! Quero comprar o Siena com a Snick Motors!","2026-01-15 20:00:26","Cliente",NULL
3393,193,"Olá! Quero comprar o Onix com a Snick Motors.","2026-01-15 22:00:09","Cliente",NULL
3394,51,"É nova ?","2026-01-15 22:51:44","Cliente",NULL
3395,51,"Vamos vender","2026-01-15 22:55:13","Cliente",NULL
3396,51,"Leva lá pra nós amanhã","2026-01-15 22:55:35","Cliente",NULL
3397,194,"Olá! Quero comprar o Siena com a Snick Motors!","2026-01-16 05:55:49","Cliente",NULL
3398,195,"Bom dia","2026-01-16 08:25:16","Cliente",NULL
3399,195,"Julia","2026-01-16 08:25:18","Cliente",NULL
3400,195,"Tá bom","2026-01-16 08:38:16","Cliente",NULL
3401,195,"Obrigada","2026-01-16 08:38:19","Cliente",NULL
3402,191,"Olá, bom dia, meu nome é Pedro.","2026-01-16 08:44:16","Cliente",NULL
3403,191,"Gostaria de saber se vocês têm mais modelos como o Onix.","2026-01-16 08:44:39","Cliente",NULL
3404,191,"Ou poderia ser outro HB20 manual.","2026-01-16 08:45:18","Cliente",NULL
3405,191,"Qual é o valor ?","2026-01-16 08:48:59","Cliente",NULL
3406,196,"Tinha que deixar o dinheiro la pra ser debitado","2026-01-16 09:06:31","Cliente",NULL
3407,196,"Me passa o cpf dela viu verificar","2026-01-16 09:06:47","Cliente",NULL
3408,191,"Valor?","2026-01-16 09:42:21","Cliente",NULL
3409,197,"Olá! Quero comprar o Chevrolet Cruze com a Snick Motors.","2026-01-16 09:50:26","Cliente",NULL
3410,5,"*João Paulo:*
chamei as 8:32 e não tive retorno","2026-01-16 09:55:42","Cliente",NULL
3411,5,"Cara que ia entrar no computador às 9:30","2026-01-16 09:56:14","Cliente",NULL
3412,5,"Chamou aí no celular","2026-01-16 09:56:19","Cliente",NULL
3413,5,"Da loja","2026-01-16 09:56:22","Cliente",NULL
3414,5,"Guilherme sabia","2026-01-16 09:56:34","Cliente",NULL
3415,5,"Avisei ontem","2026-01-16 09:56:38","Cliente",NULL
3416,5,"Tá","2026-01-16 09:56:46","Cliente",NULL
3417,198,"O que vocês tem aí até 47mil?","2026-01-16 09:56:58","Cliente",NULL
3418,197,"Bom dia","2026-01-16 09:57:03","Cliente",NULL
3419,197,"Pode sim","2026-01-16 09:57:07","Cliente",NULL
3420,5,"Veio 290 para quitar em janeiro","2026-01-16 10:08:54","Cliente",NULL
3421,5,"Acredito que seja isso","2026-01-16 10:09:00","Cliente",NULL
3422,191,"fazer  financiamento?
dando entrada ?","2026-01-16 10:09:15","Cliente",NULL
3423,5,"Chegou em casa papel da prefeitura","2026-01-16 10:09:22","Cliente",NULL
3424,197,"Qual o valor mesmo dele ?","2026-01-16 10:15:32","Cliente",NULL
3425,197,"E o endereço d vcs ?","2026-01-16 10:18:59","Cliente",NULL
3426,199,"Olá! Quero comprar o Siena com a Snick Motors!","2026-01-16 10:23:53","Cliente",NULL
3427,200,"Olá! Quero comprar o Chevrolet Cruze com a Snick Motors.","2026-01-16 10:29:43","Cliente",NULL
3428,200,"pode siim","2026-01-16 10:31:01","Cliente",NULL
3429,199,"Sim","2026-01-16 10:32:33","Cliente",NULL
3430,200,"tem algo de garantia?","2026-01-16 10:33:44","Cliente",NULL
3431,200,"precisa fazer algo nele ou está 100%?","2026-01-16 10:35:42","Cliente",NULL
3432,200,"pode serr","2026-01-16 10:36:19","Cliente",NULL
3433,200,"tá bomm","2026-01-16 10:36:39","Cliente",NULL
3434,199,"Qual valor","2026-01-16 10:38:41","Cliente",NULL
3435,199,"Faz parcelamento","2026-01-16 10:38:47","Cliente",NULL
3436,197,"Ok vcs abrem amanhã ?","2026-01-16 10:44:40","Cliente",NULL
3437,201,"Oi Julia, sobre o Nivus, ta impecável e com baixa kmetragem…","2026-01-16 11:06:52","Cliente",NULL
3438,200,"olhei agora","2026-01-16 11:07:59","Cliente",NULL
3439,200,"muito lindo","2026-01-16 11:08:02","Cliente",NULL
3440,200,"até que hora vocês atendem","2026-01-16 11:20:35","Cliente",NULL
3441,200,"a loja fica aonde mesmo?","2026-01-16 11:35:20","Cliente",NULL
3442,201,"sim, 40 e uns quebraso que não lembro exato","2026-01-16 12:01:00","Cliente",NULL
3443,201,"41 mil…","2026-01-16 12:02:23","Cliente",NULL
3444,201,"Não, pegamos já um maior pq tivemos filho…","2026-01-16 12:02:47","Cliente",NULL
3445,201,"Sim, e tu imagina que me sobre quanto líquido? Considerando que quero vender meio rápido…","2026-01-16 12:04:16","Cliente",NULL
3446,201,"Basicamente coloquei os 2 mil do ipva2026 mas espero uns 100k na conta…","2026-01-16 12:06:14","Cliente",NULL
3447,201,"100% todas na concessionária. Ultima troca foi pastilhas / discos…","2026-01-16 12:07:53","Cliente",NULL
3448,201,"Quitado em nome da minha esposa Julia…","2026-01-16 12:08:13","Cliente",NULL
3449,201,"Tenho que ver no app do ipva no cel dela, acho que cota unica tava em 2.400, te confirmo exato pouco mais tarde","2026-01-16 12:10:04","Cliente",NULL
3450,201,"Interessante, loja e divulgação tbm…","2026-01-16 12:13:33","Cliente",NULL
3451,201,"O carro ta na garagem do predio onde moro em Porto Alegre. Como funciona? Tem contrato com a loja? Teriam como buscar ele?","2026-01-16 12:14:54","Cliente",NULL
3452,202,"Intendi","2026-01-16 12:32:05","Cliente",NULL
3453,202,"Está como débito automático","2026-01-16 12:32:12","Cliente",NULL
3454,192,"O preço","2026-01-16 12:39:35","Cliente",NULL
3455,192,"Tenho um fiesta 2012 2013 1.0 completo","2026-01-16 12:40:00","Cliente",NULL
3456,192,"Para avaliar","2026-01-16 12:40:11","Cliente",NULL
3457,201,"Eu fico em Recife até final de fevereiro","2026-01-16 12:42:10","Cliente",NULL
3458,201,"JAI5J14","2026-01-16 12:42:44","Cliente",NULL
3459,51,"Sim senhora","2026-01-16 12:59:57","Cliente",NULL
3460,51,"Ótimo","2026-01-16 13:00:33","Cliente",NULL
3461,51,"Vamos vender","2026-01-16 13:00:36","Cliente",NULL
3462,51,"Rápido","2026-01-16 13:00:39","Cliente",NULL
3463,51,"Limpo","2026-01-16 13:06:16","Cliente",NULL
3464,203,"Tem como me dar uma retorno","2026-01-16 13:25:05","Cliente",NULL
3465,203,"Será que não é a Correa se esfarelando","2026-01-16 13:26:30","Cliente",NULL
3466,203,"?????","2026-01-16 13:26:33","Cliente",NULL
3467,51,"Capaz","2026-01-16 13:27:03","Cliente",NULL
3468,51,"Não vê","2026-01-16 13:27:07","Cliente",NULL
3469,51,"Com Corrêa","2026-01-16 13:27:15","Cliente",NULL
3470,203,"Isso tudo já foi feito","2026-01-16 13:30:18","Cliente",NULL
3471,169,"SIM","2026-01-16 13:51:19","Cliente",NULL
3472,169,"to indo","2026-01-16 13:56:59","Cliente",NULL
3473,169,"kkk","2026-01-16 13:57:01","Cliente",NULL
3474,204,"Olá! Quero comprar o Chevrolet Cruze com a Snick Motors.","2026-01-16 14:01:17","Cliente",NULL
3475,204,"Tudo sim e vc?","2026-01-16 14:06:36","Cliente",NULL
3476,204,"Gostaria de ver o financiamento","2026-01-16 14:06:41","Cliente",NULL
3477,204,"Tenho 10 mil de entrada","2026-01-16 14:06:46","Cliente",NULL
3478,204,"Vou te passar o cpf da mãe q é melhor","2026-01-16 14:07:15","Cliente",NULL
3479,204,"05778695900 
22/10/1979","2026-01-16 14:07:31","Cliente",NULL
3480,204,"Ela não","2026-01-16 14:07:52","Cliente",NULL
3481,204,"Só eu","2026-01-16 14:07:53","Cliente",NULL
3482,204,"Vamos ver no qual da","2026-01-16 14:09:41","Cliente",NULL
3483,204,"O meu é","2026-01-16 14:09:43","Cliente",NULL
3484,204,"Pdc","2026-01-16 14:09:32","Cliente",NULL
3485,204,"12200152965
20/11/2001","2026-01-16 14:09:52","Cliente",NULL
3486,204,"Meu","2026-01-16 14:10:54","Cliente",NULL
3487,204,"Tabom 🙌🏻","2026-01-16 14:12:42","Cliente",NULL
3488,204,"Da mãe","2026-01-16 14:10:59","Cliente",NULL
3489,205,"Boa tarde","2026-01-16 14:24:45","Cliente",NULL
3490,206,"tudo bem?","2026-01-16 14:24:47","Cliente",NULL
3491,206,"pior que hoje eu não consigo ver","2026-01-16 14:24:57","Cliente",NULL
3492,206,"eu to com muito serviço atrasado","2026-01-16 14:25:04","Cliente",NULL
3493,206,"só na segunda","2026-01-16 14:25:08","Cliente",NULL
3494,206,"quando?","2026-01-16 14:25:24","Cliente",NULL
3495,204,"Sabe o motivo?","2026-01-16 14:32:18","Cliente",NULL
3496,204,"Nem com a entrada?","2026-01-16 14:32:42","Cliente",NULL
3497,204,"Então, seria o de interesse","2026-01-16 14:34:51","Cliente",NULL
3498,204,"Ce acha q daria daí ?","2026-01-16 14:34:58","Cliente",NULL
3499,204,"Pq eu e minha mãe temos financiamento já","2026-01-16 14:35:25","Cliente",NULL
3500,204,"Será q termos financiamento ativo de apto tem alguma relação?","2026-01-16 14:35:16","Cliente",NULL
3501,207,"Pode sim Por favor","2026-01-16 14:36:15","Cliente",NULL
3502,204,"Tenta com um carro de menor valor então","2026-01-16 14:36:29","Cliente",NULL
3503,204,"Não custa tentar né","2026-01-16 14:36:33","Cliente",NULL
3504,204,"Gostaria de automático","2026-01-16 14:37:33","Cliente",NULL
3505,204,"Mas depende o caro q ser manual não tem problema","2026-01-16 14:37:46","Cliente",NULL
3506,204,"Tabom","2026-01-16 14:38:44","Cliente",NULL
3507,204,"Esse tá mais baixo né","2026-01-16 14:38:53","Cliente",NULL
3508,204,"Vê o ônix de 49","2026-01-16 14:40:44","Cliente",NULL
3509,207,"Top, eu tenho uma carta de crédito contemplada, aceita tranquilo ?","2026-01-16 14:49:45","Cliente",NULL
3510,204,"Q pena 🥲","2026-01-16 14:52:20","Cliente",NULL
3511,204,"Deve ser pelos outros financiamentos","2026-01-16 14:53:13","Cliente",NULL
3512,204,"Mas daqui um tempo tentamos de novo","2026-01-16 14:53:20","Cliente",NULL
3513,204,"Muito obrigada 😊","2026-01-16 14:53:23","Cliente",NULL
3514,207,"Ela seria no valor de 41.150,60","2026-01-16 14:54:10","Cliente",NULL
3515,207,"Eu teria um gol 2011 tbm que poderia entrar no negócio","2026-01-16 14:54:21","Cliente",NULL
3516,208,"Tenta nesse da minha amiga","2026-01-16 14:55:41","Cliente",NULL
3517,208,"Só por desencargo","2026-01-16 14:55:44","Cliente",NULL
3518,208,"11770322957","2026-01-16 14:55:47","Cliente",NULL
3519,208,"10/03/ 2004","2026-01-16 14:55:57","Cliente",NULL
3520,208,"Isso","2026-01-16 14:57:46","Cliente",NULL
3521,208,"Não","2026-01-16 15:00:36","Cliente",NULL
3522,190,"Opa","2026-01-16 15:31:49","Cliente",NULL
3523,190,"manda umas mensagem ae por favor","2026-01-16 15:31:54","Cliente",NULL
3524,207,"Sou de viamao mas trabalho em canoas","2026-01-16 15:32:02","Cliente",NULL
3525,207,"Perfeito","2026-01-16 15:32:06","Cliente",NULL
3526,207,"Precisaria de avaliação o gol confere ?","2026-01-16 15:32:20","Cliente",NULL
3527,190,"manda mais umas ae","2026-01-16 15:36:19","Cliente",NULL
3528,190,"pfv","2026-01-16 15:36:20","Cliente",NULL
3529,201,"Oi, entendi. Só nao ficou claro sobre como funciona essa garantia que nos temos que dar… temos até a nota fiscal da compra… minha esposa que usava o carro, podem até fazer uma inspeção/laudo qq coisa…","2026-01-16 15:36:42","Cliente",NULL
3530,201,"Carrinho ta muito filé…","2026-01-16 15:36:57","Cliente",NULL
3531,190,"tá bom, top","2026-01-16 15:45:12","Cliente",NULL
3532,190,"talvez dps a gente vai ter q reconectar o qrcode","2026-01-16 15:45:20","Cliente",NULL
3533,201,"O que seria acionamento?","2026-01-16 15:46:38","Cliente",NULL
3534,207,"Certo","2026-01-16 15:58:23","Cliente",NULL
3535,207,"É fecham as 12h","2026-01-16 15:58:31","Cliente",NULL
3536,207,"Terá que ser semana que vem","2026-01-16 15:59:10","Cliente",NULL
3537,194,"Boa tarde tem como me enviar fotos","2026-01-16 16:14:11","Cliente",NULL
3538,194,"Qual é as condições","2026-01-16 16:15:37","Cliente",NULL
3539,194,"O que precisa qual valor de entrada","2026-01-16 16:16:27","Cliente",NULL
3540,194,"Teria como fazer simulação pelo banco","2026-01-16 16:16:58","Cliente",NULL
3541,194,"044.162.070-18","2026-01-16 16:17:26","Cliente",NULL
3542,194,"15/06/1998","2026-01-16 16:17:40","Cliente",NULL
3543,194,"Leone Cristina Domingues da Silva","2026-01-16 16:18:10","Cliente",NULL
3544,194,"Não","2026-01-16 16:18:47","Cliente",NULL
3545,194,"Só meu esposo","2026-01-16 16:18:51","Cliente",NULL
3546,194,"Ta bom","2026-01-16 16:20:03","Cliente",NULL
3547,194,"Se não der no meu tenta no do meu esposo","2026-01-16 16:20:26","Cliente",NULL
3548,194,"838.603.630-34","2026-01-16 16:20:31","Cliente",NULL
3549,194,"12/09/1987","2026-01-16 16:20:40","Cliente",NULL
3550,194,"Jonatas Francisco da Silva largher","2026-01-16 16:20:47","Cliente",NULL
3551,194,"Tenho 4 mil de entrada","2026-01-16 16:21:04","Cliente",NULL
3552,194,"53991187654","2026-01-16 16:22:07","Cliente",NULL
3553,194,"Recado (vitor)","2026-01-16 16:22:31","Cliente",NULL
3554,194,"Não tem","2026-01-16 16:33:22","Cliente",NULL
3555,201,"Qual o tempo/prazo dessa garantia?","2026-01-16 16:35:02","Cliente",NULL
3556,209,"Olá! Quero comprar o Siena com a Snick Motors!","2026-01-16 17:00:36","Cliente",NULL
3557,209,"Si","2026-01-16 17:03:13","Cliente",NULL
3558,209,"Sim","2026-01-16 17:03:16","Cliente",NULL
3559,5,"E o cara","2026-01-16 17:03:58","Cliente",NULL
3560,5,"Já foi ?","2026-01-16 17:04:01","Cliente",NULL
